"osm_obj","osm_id","osm_lat","osm_lng","osm_ref:FR:prix-carburants","osm_name","osm_brand","osm_operator","osm_opening_hours"
"node","590282692",43.8562307,4.4033508,"30000011","Intermarché","","Groupement des Mousquetaires",""
"node","597151653",48.8881178,-0.1913303,"14700007","BP","","BP",""
"node","598497991",48.5872025,7.7607772,"67000011","Agip","","Agip","24/7"
"node","598642428",43.8854139,-0.4951258,"40000012","Total Access","","Total","24/7"
"node","599669205",43.3411366,5.4567396,"13380002","","","","24/7"
"node","599997085",46.2320678,1.4838358,"23300005","Carrefour","","Carrefour","24/7"
"node","600053952",45.8101778,1.2192844,"87170001","","","","24/7"
"node","600083236",48.764588,2.3566512,"94594002","Total - Relais de Rungis","","",""
"node","601578745",44.6731798,6.0738567,"5500001","Intermarché Super","","Groupement des Mousquetaires",""
"node","602240369",47.951661,6.8173644,"88290001","Total","Total","Total","24/7"
"node","605504117",48.8229206,2.2952295,"92170002","Total","","","24/7"
"node","606119150",45.9854719,0.2004977,"16700006","Avia","Avia","","24/7"
"node","608376009",49.1419847,-0.3372988,"14123007","Total","","TOTAL",""
"node","608414390",43.5728564,7.0491216,"6220003","","","Groupement des Mousquetaires","24/7"
"node","611064530",46.7233302,2.4621128,"18200009","Intermarché","","Groupement des Mousquetaires","24/7"
"node","611293210",48.4650662,7.4909335,"67210001","","","","24/7"
"node","613186107",48.6481342,2.1885373,"91460013","Station BP Beauvert","","BP","24/7"
"node","614823113",48.1942125,0.8988288,"28330003","Shopi","","Shopi","24/7"
"node","614976614",49.0305956,2.0696928,"95000011","","","","24/7"
"node","615644446",43.7809219,1.3528934,"31620006","Intermarché Castelnau","","Groupement des Mousquetaires","24/7"
"node","616502113",43.4810524,1.385449,"31860004","","","","24/7"
"node","616693581",48.359135,-4.2576038,"29460001","","","Super U",""
"node","616777973",48.7846635,0.2958259,"61230002","","","",""
"node","616842800",48.5436552,7.7653319,"67100003","Station Agip","","agip","24/7"
"node","617296770",46.1336561,3.4526952,"3300002","Total","Total","Total","24/7"
"node","618840095",45.7646953,4.75875,"69160003","Esso Express Tassin la Demi-Lune","","Esso Express","24/7"
"node","619467962",47.3021304,-1.548434,"44240004","Intermarché","","Groupement des Mousquetaires","24/7"
"node","620125587",46.554591,3.3366421,"3400001","Total Lagarde","","Total","24/7"
"node","620126189",46.5521885,3.3667847,"3400002","Carrefour Market","","Carrefour","24/7"
"node","621414607",47.3744252,-1.9376684,"44260005","","","Hyper U","24/7"
"node","621901654",43.7624219,1.2987445,"31330001","Sarl grenadine -super Ugrenade","","Super U","24/7"
"node","623430376",45.5035759,6.0385368,"73800002","Super U 01 Francin","","Indipend.","24/7"
"node","624413146",45.7251983,3.3387512,"63160001","Simply","","Simply Market",""
"node","625171506",48.8323948,2.3645635,"75013027","BP","","BP","24/7"
"node","627945370",48.7696158,-3.5707663,"22560001","Intermarché","","Groupement des Mousquetaires","24/7"
"node","629027531",43.8243537,1.2900081,"82170001","Carrefour Market","","","24/7"
"node","630747172",42.5565598,2.3842984,"66820001","Écomarché","","Groupement des Mousquetaires","24/7"
"node","631032930",48.3409978,6.6363229,"88700001","","","Match","24/7"
"node","631147914",46.1826513,6.702294,"74110001","Avia","","",""
"node","631420387",48.338435,6.6344952,"88700003","","","Groupement des Mousquetaires","24/7"
"node","631816224",43.5553585,1.5314415,"31650003","Total","","Total","24/7"
"node","634541714",44.8422275,0.206314,"33220004","Intermarché","","Groupement des Mousquetaires","24/7"
"node","634585531",44.8207916,-0.2838283,"33750002","Elan","","","24/7"
"node","634806883",50.9535096,1.8544621,"62100002","","Total Contact","Total","24/7"
"node","635389807",48.5912696,7.6932785,"67033001","Centre Commercial Auchan","","","24/7"
"node","635864912",44.1095638,0.8919903,"82400009","Louda","","BP",""
"node","636861318",43.3241358,1.9362716,"11400006","","","Total","24/7"
"node","639254579",43.3302341,5.1395253,"13620003","","","","24/7"
"node","639308115",49.4034514,4.6971848,"8400004","","","Carrefour Market","24/7"
"node","647961922",48.9346038,0.19895,"61120002","Carrefour","","",""
"node","647961925",48.9397028,0.1980305,"61120001","","","Avia",""
"node","651461095",43.950739,5.7713332,"4300001","","","",""
"node","652862411",48.899128,2.2938509,"92300013","BP","BP","","24/7"
"node","654178686",46.2553885,4.8898554,"1290001","Super U Laiz","","Super U","24/7"
"node","655347016",44.6462864,-1.1574766,"33260012","Total Access","Total","","24/7"
"node","656131420",49.2925817,0.1941297,"14130003","","","Groupement des Mousquetaires",""
"node","658681392",43.9070421,4.0047009,"30260002","","","","24/7"
"node","658821888",47.2223164,-1.6031767,"44802001","","","Carrefour","24/7"
"node","658995607",43.9012302,-0.4838241,"40000002","Carrefour","","","24/7"
"node","659188620",48.5387099,7.7174624,"67540003","Shell","","Shell","24/7"
"node","659863413",44.8550965,-0.5921715,"33000014","Esso Express","","","24/7"
"node","659880230",45.1813074,0.7214749,"24000010","Esso","","Esso","24/7"
"node","660195496",48.6554657,-0.9377223,"50140001","Carrefour","","",""
"node","660370446",44.611397,-1.1462962,"33260005","Intermarché","","Groupement des Mousquetaires","24/7"
"node","660628328",48.068831,7.3296559,"68000006","Station Mulat","Total","Total",""
"node","662480071",46.5606347,3.3202235,"3000007","","","Total","24/7"
"node","664156168",46.5329066,3.1880779,"3210001","Intermarché Contact","","Groupement des Mousquetaires","24/7"
"node","665556401",47.0179043,4.8266218,"21200003","Esso Express","","","24/7"
"node","665596358",46.5735359,5.4342334,"39190001","","Total","","24/7"
"node","665607542",43.8474907,4.3465066,"30000010","Campus","","Campus",""
"node","666135259",48.836797,2.1048073,"78150010","","","BP","24/7"
"node","666165163",44.7443979,0.0791189,"33790001","Intermarché","","Groupement des Mousquetaires","24/7"
"node","666480630",48.8394599,2.1664859,"92420002","Super U","","Super U",""
"node","666882878",48.7235904,-0.9223414,"50150002","U","","","24/7"
"node","667281517",48.8258601,2.3878725,"75013023","","","","24/7"
"node","667281519",48.844386,2.395925,"75012007","Total","","Total","24/7"
"node","669196817",47.2007004,6.1402199,"25620001","Total Mamirolle","","Total","24/7"
"node","671827397",47.4183713,6.0721008,"70190002","Colruyt","","Colruyt","24/7"
"node","675655832",47.3516405,6.3580346,"25110001","Garage Droz","","",""
"node","675734768",43.6260578,1.4587255,"31500007","Esso 24/7","","Esso","24/7"
"node","675966089",47.8145941,7.2428762,"68310001","","","Super U","24/7"
"node","676132288",45.331172,6.5363497,"15100008","","Élan","Elan","24/7"
"node","677617847",43.7271226,4.7121897,"13990002","","","Avia","24/7"
"node","678108514",43.9301836,3.7060229,"34190001","Super U","","Super U",""
"node","679067975",46.5758316,0.3452527,"86000020","","","Avia","24/7"
"node","679221574",49.1923785,6.1431286,"57280001","Centre Commercial Auchan","","Auchan","24/7"
"node","679485805",50.9459544,1.8357079,"62100027","","","Total","24/7"
"node","680182122",47.8634554,7.2562814,"68540001","","","Super U",""
"node","684325514",48.5494215,7.7101664,"67540001","","","Simply","24/7"
"node","684447206",48.835188,2.497253,"94170004","Esso","","Esso","24/7"
"node","685540829",44.1302169,4.1238818,"30340003","Total","","Total","24/7"
"node","685554818",44.1067653,4.08963,"30100001","Hyper U","","Hyper U",""
"node","685566077",44.0519222,3.985138,"30140002","Avia","","Avia","24/7"
"node","686363149",45.5025213,4.8512092,"38200003","","","Monoprix","24/7"
"node","686550228",47.0972716,5.5027416,"39100007","Dats24","","Dats24","24/7"
"node","688837631",46.892676,6.364478,"25300009","","","Avia",""
"node","690060849",45.2565668,4.6714078,"7100007","","","","24/7"
"node","690689415",44.8526033,-0.0463762,"33350003","Intermarché Super","","Groupement des Mousquetaires","24/7"
"node","691280978",45.9036276,4.7282292,"69380009","Station Esso de Chères (Ouest)","","Esso","24/7"
"node","691522147",45.3875122,5.3681518,"38260003","","","Total","24/7"
"node","693234490",43.7231831,7.3977246,"6320006","","","Total","24/7"
"node","694491007",44.8469877,-0.4976798,"33370006","Intermarché","","Groupement des Mousquetaires","24/7"
"node","696552076",46.3096992,6.3129847,"74140002","","","Carrefour Market","24/7"
"node","697224264",49.1309714,2.5213599,"60560001","Intermarché","","Groupement des Mousquetaires","24/7"
"node","697224997",49.1558589,2.4450843,"60260001","Carrefour Market","","","24/7"
"node","697237214",47.3864731,2.9224213,"58200003","","Auchan","",""
"node","697251064",44.8796235,-0.6478763,"33320003","Station-service","","Groupement des Mousquetaires","24/7"
"node","698902398",50.4040248,1.5961562,"62600002","Carrefour","","","24/7"
"node","699815310",48.7701768,2.0599134,"78280003","Relais de Guyancourt","","Total","24/7"
"node","700101787",45.5185976,4.9197827,"38200007","Intermarché","","Groupement des Mousquetaires","24/7"
"node","700717607",49.4026731,2.6258653,"60190003","Total","","","24/7"
"node","701759682",44.1502912,4.3622525,"30580001","","","","24/7"
"node","703295696",44.8066033,-0.5909581,"33400004","","","",""
"node","703634086",46.4740921,2.8264508,"3430001","","","Carrefour","24/7"
"node","703862252",48.991877,2.181649,"95370003","BP","","BP","24/7"
"node","704807238",44.8613541,-0.5877789,"33110003","Monoprix","Monoprix","Groupe Casino","24/7"
"node","705012085",49.5028112,0.1907025,"76600023","","","","24/7"
"node","705087312",48.5997872,2.239789,"91290006","Station-service Total","Total","","24/7"
"node","705209799",43.7048712,1.8006969,"81500004","","","Super U","24/7"
"node","705253423",44.6061666,6.6890364,"5560001","","","Groupement des Mousquetaires","24/7"
"node","705821579",44.829163,-0.5409987,"33000023","Total","","","24/7"
"node","708213921",43.6685293,7.1921983,"6700006","","","Total","24/7"
"node","708779888",47.1164926,5.5386455,"39700013","Relais du Poirier","","Total","24/7"
"node","708779901",47.1161259,5.5385394,"39700012","Relais du Poirier 2","","Total","24/7"
"node","710057042",47.086295,5.4963191,"39100004","","","","24/7"
"node","713291739",49.7385116,2.154255,"80160003","Station Carrefour","","","24/7"
"node","713580503",49.8078509,1.9683153,"80290003","BP","","","24/7"
"node","714165345",45.4388548,4.3788635,"42000014","","Total Access","Elf","24/7"
"node","715718909",47.6135859,-0.7071794,"49220001","","","Super U",""
"node","715930289",44.9117237,-0.625144,"33290009","Elf","","","24/7"
"node","716878031",48.7064207,0.2226856,"61240001","","","",""
"node","718126505",45.6233757,-1.0129201,"17200008","Total Access","Total Access","Elf","24/7"
"node","718385724",43.8784131,7.4535841,"6380001","","","","24/7"
"node","719232764",45.6246027,-1.0165705,"17200009","Total Access","Total","Total","24/7"
"node","722131583",43.1832319,5.6951608,"83270002","Casino","Casino","",""
"node","726555054",44.9782476,-0.4320803,"33240010","","","Total","24/7"
"node","726736303",47.1493552,5.5856013,"39700011","Dole - Romagne","","","24/7"
"node","727565628",47.1244258,-2.1035808,"44210004","Station Service Route Bleue","Total","Peugeot","24/7"
"node","727755038",46.3936755,5.5699751,"39240001","","","","24/7"
"node","727790813",45.2016103,-0.7502607,"33250004","Intermarché","","Groupement des Mousquetaires",""
"node","729135333",48.4172124,-1.7492642,"35270002","","","","24/7"
"node","729766205",45.7694447,4.8844813,"69100001","","Carrefour","Carrefour","24/7"
"node","730731247",43.5531262,1.4037119,"31084001","Total","","Total","24/7"
"node","732529336",44.4882628,1.8453563,"46160002","Écomarché","","Groupement des Mousquetaires","24/7"
"node","733819056",45.5302207,5.589641,"38490004","","","Groupement des Mousquetaires","24/7"
"node","733912604",48.6078829,2.4494156,"91100016","Total Access","","","24/7"
"node","735107949",45.2940572,5.508981,"38210001","","","","24/7"
"node","735344653",47.2493165,6.0319988,"25000022","","","","24/7"
"node","735743187",47.8766421,-2.82453,"56500002","Carrefour Market","","Indipend.","24/7"
"node","736941541",48.4792268,7.2130645,"67130003","Station Essence 24/24","","Groupement des Mousquetaires","24/7"
"node","737336493",50.6799886,2.9968242,"59237001","Renault agence Bève","","",""
"node","737869145",46.8600693,2.3276969,"18190001","Intermarché Contact","","Groupement des Mousquetaires","24/7"
"node","737952230",50.6184109,3.0510537,"59000017","Total Access","","Total","24/7"
"node","746255978",46.8770906,5.2722115,"71270004","","","","24/7"
"node","746666650",44.8478588,-0.6587343,"33700010","","Auchan","Auchan","24/7"
"node","747369740",48.5691112,-3.3360567,"22540002","Intermarché","","Groupement des Mousquetaires","24/7"
"node","747392489",48.2730741,7.4608597,"67600010","Total","","","24/7"
"node","748713162",48.7476219,2.5099909,"94470005","Avia","","","24/7"
"node","748721858",48.7995302,2.543233,"94430007","Total Access","","","24/7"
"node","749685976",48.7856583,2.042482,"78885001","Carrefour","","Carrefour",""
"node","755787671",42.6324911,8.9405102,"20220003","Esso Île Rousse","Esso","Esso","24/7"
"node","755787876",42.633998,8.9375388,"20220004","bp","bp","BP",""
"node","757448882",45.6368377,5.1084011,"38070001","Carrefour Market","","","24/7"
"node","758846296",48.3815445,-4.3771289,"29470004","Super U","","",""
"node","759119700",50.5461621,3.0497945,"59113009","","Total Access","Elf",""
"node","759520134",48.3925885,-4.452344,"29200016","Total Access","","Total","24/7"
"node","760474206",48.6103624,2.6346273,"77550004","Station Total","","","24/7"
"node","762087357",47.8766134,3.3543622,"89110001","Bi1","","Auchan","24/7"
"node","763541616",47.0708019,2.3769601,"18000004","Carrefour Market","","","24/7"
"node","765323864",43.8214782,4.3294464,"30900016","Station Elf","Total Access","Elf","24/7"
"node","766061410",48.9352207,2.331394,"92390001","","","BP","24/7"
"node","766791661",48.9007525,2.3748724,"75019013","Relais du périphérique exterieur","Total","Total","Mo-Su 06:00-22:00"
"node","767101427",50.8225585,2.2009616,"62910001","","","","24/7"
"node","767139924",43.7753958,1.6840362,"81370003","Esso","","Esso","24/7"
"node","768201491",43.9577359,7.5206506,"6540002","","Eni","","24/7"
"node","768201496",43.9555261,7.5211075,"6540001","","Total","","24/7"
"node","769072628",48.7600629,7.9538801,"67410001","","","","24/7"
"node","770244215",50.9785377,2.0424789,"62215005","","Carrefour Contact","","24/7"
"node","771272835",48.9565809,1.8241436,"78680002","","","",""
"node","772176572",45.9620228,5.8369015,"74910004","","Agip","","24/7"
"node","772176776",45.9637336,5.8372769,"74910003","","","Carrefour","24/7"
"node","772522948",48.0686062,-0.7618324,"53000006","","","Carrefour Market","24/7"
"node","772999759",46.3313967,-0.4581828,"79000009","","","","24/7"
"node","775366635",48.8378576,2.160568,"92420001","","","","24/7"
"node","775857939",44.9476203,-0.603324,"33290004","Intermarché","","Groupement des Mousquetaires","24/7"
"node","776265464",43.8530809,0.6636575,"32500005","","","Elan","24/7"
"node","777368014",43.8515444,0.661242,"32500004","","","Casino","24/7"
"node","778100720",43.8602569,0.6593123,"32500001","Carrefour Market","","",""
"node","779049387",49.2888255,-0.3781193,"14440001","Total","","Total",""
"node","785145495",50.8618565,1.7355336,"62250011","","","","24/7"
"node","786868884",48.8288734,2.5688738,"93160009","","","Total","24/7"
"node","786890009",44.770223,-0.5787792,"33140009","Esso Express","","Esso","24/7"
"node","787349189",45.2383712,0.3474938,"24600003","Intermarché","","Groupement des Mousquetaires",""
"node","787777399",46.6820915,0.3730013,"86130005","Intermarché","","Groupement des Mousquetaires","24/7"
"node","788598201",48.6477245,2.4174398,"91130008","Intermarché","","Groupement des Mousquetaires","24/7"
"node","794653001",42.4764698,3.1196439,"66650002","","","Carrefour",""
"node","796108776",46.310643,3.2836701,"3500002","","Carrefour Market","","24/7"
"node","796277165",49.4315179,1.0835402,"76176001","E. Leclerc","","","24/7"
"node","796990940",46.1976028,2.1854144,"23140003","","","Total","24/7"
"node","798152347",47.7218708,3.3127714,"89130002","Intermarché","","Groupement des Mousquetaires","24/7"
"node","799431054",49.7507377,3.7743825,"2250002","","","","24/7"
"node","804266413",44.0095706,4.418927,"30700007","","Total Access","Elf","24/7"
"node","805077408",43.6062776,3.8376518,"34070016","Total","","Total","24/7"
"node","806585324",48.0947003,7.3059849,"68040002","Garage Wackenthaller","","Shell","24/7 ; Mo-Fr 06:30-19:00; Sa 07:00-18:00"
"node","807925275",44.5149793,3.4761595,"48000001","","","","24/7"
"node","809799674",47.8422595,3.5511576,"89470004","Total Access - Relais des Grandes Haies","","Total","24/7"
"node","810202039",44.9262087,5.6383003,"38650002","","","","24/7"
"node","811344527",45.8449701,5.0709101,"1120008","Total","Total","Total","24/7"
