"id","lat","lng","adresse","cp","ville","services","automate_h24","active","address","lower_address"
"78180009","","","69 BD VAUBAN","78180","MONTIGNY LE BRETONNEUX","Restauration à emporter|Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True,False,"69 BD VAUBAN 78180 MONTIGNY LE BRETONNEUX","69 bd vauban 78180 montigny le bretonneux"
"78180010",48.780611,2.040487,"69, BOULEVARD VAUBAN","78180","MONTIGNY LE BRETONNEUX","Restauration à emporter|Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True,True,"69 BOULEVARD VAUBAN 78180 MONTIGNY LE BRETONNEUX","69 boulevard vauban 78180 montigny le bretonneux"
"78180011",48.776742,2.017756,"11 avenue des Près","78180","Montigny le Bretonneux","Carburant additivé|Piste poids lourds|Automate CB",True,True,"11 avenue des Près 78180 Montigny le Bretonneux","11 avenue des près 78180 montigny le bretonneux"
"78190004",48.782054,2.023297,"RN10","78190","TRAPPES","Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Lavage automatique|Lavage manuel",False,False,"RN10 78190 TRAPPES","rn10 78190 trappes"
"78190008",48.769633,1.984274,"Route de Trappes LA BOISSIERE RN 10","78190","Trappes","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Lavage automatique",False,True,"Route de Trappes LA BOISSIERE RN 10 78190 Trappes","route de trappes la boissiere rn 10 78190 trappes"
"78190009",48.772789,1.99093,"1 Avenue Martin Luther King","78190","Trappes","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Lavage automatique",False,False,"1 Avenue Martin Luther King 78190 Trappes","1 avenue martin luther king 78190 trappes"
"78190010",48.782054,2.023297,"RN 10","78190","TRAPPES","Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel",True,True,"RN 10 78190 TRAPPES","rn 10 78190 trappes"
"78190011",48.789,1.974,"1 avenue le Verrier","78190","Trappes","Boutique alimentaire|Relais colis|Automate CB",True,True,"1 avenue le Verrier 78190 Trappes","1 avenue le verrier 78190 trappes"
"78190012",48.7696,1.98431,"1 AV MARTIN LUTHER KING","78190","TRAPPES","GNV|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Lavage automatique|Vente d'additifs carburants",False,True,"1 AV MARTIN LUTHER KING 78190 TRAPPES","1 av martin luther king 78190 trappes"
"78194001",48.76907,1.99776,"5 Avenue Roger Hennequin","78190","Trappes","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de fioul domestique",True,False,"5 Avenue Roger Hennequin 78190 Trappes","5 avenue roger hennequin 78190 trappes"
"78200001",48.981,1.689,"CD 110 - BP 1525","78205","BUCHELAY","Carburant additivé|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Vente de pétrole lampant|Bornes électriques|Automate CB 24/24",True,True,"CD 110  BP 1525 78205 BUCHELAY","cd 110  bp 1525 78205 buchelay"
"78200003",48.968125,1.717361,"4/6/8 RUE DE CHANTEREINE RN.13","78711","MANTES-LA-VILLE","Carburant additivé|Boutique alimentaire|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique",True,True,"4/6/8 RUE DE CHANTEREINE RN.13 78711 MANTES-LA-VILLE","4/6/8 rue de chantereine rn.13 78711 mantes-la-ville"
"78200004",48.99665,1.67864,"LE VAL FOURRE ","78200","Mantes-la-Jolie","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de fioul domestique",True,False,"LE VAL FOURRE  78200 Mantes-la-Jolie","le val fourre  78200 mantes-la-jolie"
"78200006",48.98268,1.69797,"48 Boulevard Roger Salengro","78711","MANTES-LA-VILLE","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True,False,"48 Boulevard Roger Salengro 78711 MANTES-LA-VILLE","48 boulevard roger salengro 78711 mantes-la-ville"
"78200007",48.976314,1.692666,"8 Avenue de l'Europe","78200","MAGNANVILLE","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Piste poids lourds",False,False,"8 Avenue de l'Europe 78200 MAGNANVILLE","8 avenue de l'europe 78200 magnanville"
"78200008",48.99704,1.71075,"16 Rue Jean Hoët","78200","Mantes-la-Jolie","Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage manuel|Vente de fioul domestique",True,True,"16 Rue Jean Hoët 78200 Mantes-la-Jolie","16 rue jean hoët 78200 mantes-la-jolie"
"78200011",48.97104,1.68579,"Avenue de l'Europe","78200","Magnanville","Carburant additivé|Toilettes publiques|Station de gonflage|Automate CB",True,False,"Avenue de l'Europe 78200 Magnanville","avenue de l'europe 78200 magnanville"
"78200012",48.98268,1.69797,"48 BD ROGER SALENGRO","78200","Mantes-la-Ville","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True,True,"48 BD ROGER SALENGRO 78200 Mantes-la-Ville","48 bd roger salengro 78200 mantes-la-ville"
"78210001",48.794363,2.070134,"4 Boulevard Henri Barbusse","78210","SAINT-CYR-L'ÉCOLE","Carburant additivé|Boutique alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True,False,"4 Boulevard Henri Barbusse 78210 SAINT-CYR-L'ÉCOLE","4 boulevard henri barbusse 78210 saint-cyr-l'école"
"78210006",48.794363,2.070134,"4 BLD HENRI BARBUSSE","78210","Saint-Cyr-l'École","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True,True,"4 BLD HENRI BARBUSSE 78210 Saint-Cyr-l'École","4 bld henri barbusse 78210 saint-cyr-l'école"
"78220001",48.80397,2.16791,"146 Avenue du Général Leclerc","78220","Viroflay","Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Lavage automatique",False,False,"146 Avenue du Général Leclerc 78220 Viroflay","146 avenue du général leclerc 78220 viroflay"
"78220002",48.80394,2.1679,"146 Avenue du Général Leclerc","78220","Viroflay","Toilettes publiques|Boutique alimentaire|Station de gonflage|Vente de gaz domestique (Butane, Propane)",False,False,"146 Avenue du Général Leclerc 78220 Viroflay","146 avenue du général leclerc 78220 viroflay"
"78230002",48.88072,2.09722,"46 Avenue du Président John F. Kennedy","78230","Le Pecq","",False,True,"46 Avenue du Président John F. Kennedy 78230 Le Pecq","46 avenue du président john f. kennedy 78230 le pecq"
"78230004",48.89256,2.10461,"58 AV DU Pdt KENNEDY","78230","LE PECQ","Restauration à emporter|Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True,False,"58 AV DU Pdt KENNEDY 78230 LE PECQ","58 av du pdt kennedy 78230 le pecq"
"78230005",48.896011,2.106797,"Angle rue de Paris, Quai Maurice Berteaux","78230","Le Pecq","Automate CB",True,True,"Angle rue de Paris Quai Maurice Berteaux 78230 Le Pecq","angle rue de paris quai maurice berteaux 78230 le pecq"
"78230006",48.89256,2.10461,"AVENUE DU PRESIDENT KENNEDY","78230","LE PECQ","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True,True,"AVENUE DU PRESIDENT KENNEDY 78230 LE PECQ","avenue du president kennedy 78230 le pecq"
"78240001",48.90722,2.04571,"45 Route de Mantes","78240","CHAMBOURCY","Restauration à emporter|Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)",False,False,"45 Route de Mantes 78240 CHAMBOURCY","45 route de mantes 78240 chambourcy"
"78241001",48.91,2.033,"RN 13","78240","CHAMBOURCY","Vente de gaz domestique (Butane, Propane)|Automate CB",True,True,"RN 13 78240 CHAMBOURCY","rn 13 78240 chambourcy"
"78250002",49.01009,1.89914,"60 Rue du Vexin","78250","HARDRICOURT","Vente de gaz domestique (Butane, Propane)",False,True,"60 Rue du Vexin 78250 HARDRICOURT","60 rue du vexin 78250 hardricourt"
"78250003",49.012611,1.90925,"rd28","78250","TESSANCOURT-SUR-AUBETTE","Vente de gaz domestique (Butane, Propane)",False,True,"rd28 78250 TESSANCOURT-SUR-AUBETTE","rd28 78250 tessancourt-sur-aubette"
"78250004",48.99804,1.88251,"35 Avenue Châteaubriant","78250","Mézy-sur-Seine","Restauration à emporter|Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Vente de fioul domestique",False,False,"35 Avenue Châteaubriant 78250 Mézy-sur-Seine","35 avenue châteaubriant 78250 mézy-sur-seine"
"78260001",48.962,2.059,"3 avenue Wolfgang Amadeus Mozart","78260","ACHERES","Restauration sur place|Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Relais colis|Automate CB|Vente de fioul domestique|Vente de pétrole lampant|Bornes électriques",True,True,"3 avenue Wolfgang Amadeus Mozart 78260 ACHERES","3 avenue wolfgang amadeus mozart 78260 acheres"
"78270001",49.02015,1.48938,"ROUTE D'EVREUX","78270","Chaufour-lès-Bonnières","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Piste poids lourds|Automate CB",True,False,"ROUTE D'EVREUX 78270 Chaufour-lès-Bonnières","route d'evreux 78270 chaufour-lès-bonnières"
"78270002",49.02015,1.48938,"RN 13 RTE D'EVREUX","78270","Chaufour-lès-Bonnières","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Automate CB",True,True,"RN 13 RTE D'EVREUX 78270 Chaufour-lès-Bonnières","rn 13 rte d'evreux 78270 chaufour-lès-bonnières"
"78280001",48.784893,2.05979,"VOIE E8 LES SAULES","78280","Guyancourt","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique",True,False,"VOIE E8 LES SAULES 78280 Guyancourt","voie e8 les saules 78280 guyancourt"
"78280002",48.76991,2.06,"AVENUE DE L'EUROPE","78280","Guyancourt","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Lavage automatique|Lavage manuel",False,False,"AVENUE DE L'EUROPE 78280 Guyancourt","avenue de l'europe 78280 guyancourt"
"78280003",48.76991,2.06,"10 AV DE L'EUROPE","78280","GUYANCOURT","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel",True,True,"10 AV DE L'EUROPE 78280 GUYANCOURT","10 av de l'europe 78280 guyancourt"
"78280004",49.069,1.845,"VOIE E8 LES SAULES","78280","GUYANCOURT","Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique",True,True,"VOIE E8 LES SAULES 78280 GUYANCOURT","voie e8 les saules 78280 guyancourt"
"78290001",48.88112,2.13987,"22 Avenue du Général de Gaulle","78290","Croissy-sur-Seine","Vente de gaz domestique (Butane, Propane)",False,True,"22 Avenue du Général de Gaulle 78290 Croissy-sur-Seine","22 avenue du général de gaulle 78290 croissy-sur-seine"
"78290002",48.875419,2.140179,"46 Rue des Ponts","78290","CROISSY-SUR-SEINE","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True,False,"46 Rue des Ponts 78290 CROISSY-SUR-SEINE","46 rue des ponts 78290 croissy-sur-seine"
"78290003",48.875419,2.140179,"46 RUE DES PONTS","78290","Croissy-sur-Seine","Restauration à emporter|Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True,True,"46 RUE DES PONTS 78290 Croissy-sur-Seine","46 rue des ponts 78290 croissy-sur-seine"
"78300001",48.92104,2.03387,"45 Avenue de la Maladrerie","78300","Poissy","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True,False,"45 Avenue de la Maladrerie 78300 Poissy","45 avenue de la maladrerie 78300 poissy"
"78300003",48.94247,2.02898,"Rue de la Reine Blanche","78955","Carrières-sous-Poissy","Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage manuel",True,True,"Rue de la Reine Blanche 78955 Carrières-sous-Poissy","rue de la reine blanche 78955 carrières-sous-poissy"
"78300005",48.93153,2.04514,"20 Boulevard Gambetta","78300","POISSY","Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Lavage manuel",False,False,"20 Boulevard Gambetta 78300 POISSY","20 boulevard gambetta 78300 poissy"
"78300009",2.03388,48.92109,"45 Avenue de la Maladrerie","78300","POISSY","Carburant additivé|Boutique alimentaire|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True,False,"45 Avenue de la Maladrerie 78300 POISSY","45 avenue de la maladrerie 78300 poissy"
"78300011",48.921,2.034,"45 AV DE LA MALADRERIE","78300","POISSY","Restauration à emporter|Carburant additivé|Boutique alimentaire|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True,True,"45 AV DE LA MALADRERIE 78300 POISSY","45 av de la maladrerie 78300 poissy"
"78310001",48.74514,1.92182,"RN10","78310","Coignières","Automate CB",True,True,"RN10 78310 Coignières","rn10 78310 coignières"
"78310002",48.743373,1.915398,"Route Nationale 10","78310","COIGNIèRES","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Piste poids lourds|Automate CB",True,False,"Route Nationale 10 78310 COIGNIèRES","route nationale 10 78310 coignières"
"78310005",1.9457,48.76206,"Avenue de Langres","78310","MAUREPAS","Restauration à emporter|Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Lavage automatique",False,False,"Avenue de Langres 78310 MAUREPAS","avenue de langres 78310 maurepas"
"78310006",48.76206,1.9457,"AVENUE DE LANGRES","78310","MAUREPAS","Toilettes publiques|Boutique alimentaire|Station de gonflage|Piste poids lourds|Lavage automatique",False,True,"AVENUE DE LANGRES 78310 MAUREPAS","avenue de langres 78310 maurepas"
"78310007",48.743,1.915,"222/224 ROUTE NATIONALE 10","78310","COIGNIERES","Carburant additivé|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique",True,True,"222/224 ROUTE NATIONALE 10 78310 COIGNIERES","222/224 route nationale 10 78310 coignieres"
"78318001",48.76132,1.91611," Avenue Gutenberg","78310","MAUREPAS","Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Bar|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Vente de fioul domestique|Vente de pétrole lampant",True,True," Avenue Gutenberg 78310 MAUREPAS"," avenue gutenberg 78310 maurepas"
"78320001",48.745,1.963,"3 Rue de Versailles","78320","LE MESNIL-SAINT-DENIS","Carburant additivé|Toilettes publiques|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage manuel|Automate CB 24/24",True,True,"3 Rue de Versailles 78320 LE MESNIL-SAINT-DENIS","3 rue de versailles 78320 le mesnil-saint-denis"
"78330002",48.80852,2.04635,"18 Avenue de la République","78330","Fontenay-le-Fleury","Station de gonflage|Automate CB",True,False,"18 Avenue de la République 78330 Fontenay-le-Fleury","18 avenue de la république 78330 fontenay-le-fleury"
"78340001",48.82852,1.98548,"AVENUE HENRI BARBUSSE","78340","Les Clayes-sous-Bois","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Lavage automatique",False,False,"AVENUE HENRI BARBUSSE 78340 Les Clayes-sous-Bois","avenue henri barbusse 78340 les clayes-sous-bois"
"78340002",48.829237,1.994441,"RUE LA POINTE A L' ANGE","78340","LES CLAYES-SOUS-BOIS","Restauration à emporter|Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel",True,False,"RUE LA POINTE A L' ANGE 78340 LES CLAYES-SOUS-BOIS","rue la pointe a l' ange 78340 les clayes-sous-bois"
"78340004",48.82913,1.98056,"Avenue Henri Barbusse","78340","Les Clayes-sous-Bois","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Lavage automatique",False,True,"Avenue Henri Barbusse 78340 Les Clayes-sous-Bois","avenue henri barbusse 78340 les clayes-sous-bois"
"78340005",48.829237,1.994441,"RUE DE LA POINTE DE L'ANGE- RD","78340","Les Clayes-sous-Bois","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel",True,True,"RUE DE LA POINTE DE L'ANGE RD 78340 Les Clayes-sous-Bois","rue de la pointe de l'ange rd 78340 les clayes-sous-bois"
"78350001",48.78071,2.1731,"AUTOROUTE A 86","78350","Jouy-en-Josas","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Automate CB|Lavage automatique",True,False,"AUTOROUTE A 86 78350 Jouy-en-Josas","autoroute a 86 78350 jouy-en-josas"
"78350002",48.784,2.201,"AUTOROUTE A86","78350","Jouy-en-Josas","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Lavage automatique",False,True,"AUTOROUTE A86 78350 Jouy-en-Josas","autoroute a86 78350 jouy-en-josas"
"78360001",48.93,2.145,"280 Avenue Gabriel Péri","78360","MONTESSON","Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Automate CB 24/24",True,True,"280 Avenue Gabriel Péri 78360 MONTESSON","280 avenue gabriel péri 78360 montesson"
"78360002",48.90666,2.11625,"40 Avenue Gabriel Péri","78360","MONTESSON","Boutique alimentaire|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Automate CB",True,True,"40 Avenue Gabriel Péri 78360 MONTESSON","40 avenue gabriel péri 78360 montesson"
"78360003",48.90878,2.15941,"150 Avenue Paul Doumer","78360","MONTESSON","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique",True,False,"150 Avenue Paul Doumer 78360 MONTESSON","150 avenue paul doumer 78360 montesson"
"78360004",48.90878,2.15941,"150 AVE PAUL DOUMER","78360","MONTESSON","Restauration à emporter|Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique",True,True,"150 AVE PAUL DOUMER 78360 MONTESSON","150 ave paul doumer 78360 montesson"
